Year,Month,VALUE,Datetime_EOM,C2VSim_Date,Sensor,VALUE_ELEV_x,VALUE_ELEV_y
1984.0,1.0,18750.0,1984-01-31,01/31/1984_24:00,15,,205.62857142857143
1984.0,2.0,17230.0,1984-02-29,02/29/1984_24:00,15,,204.76
1984.0,3.0,21280.0,1984-03-31,03/31/1984_24:00,15,,206.94
1984.0,4.0,19290.0,1984-04-30,04/30/1984_24:00,15,,205.93714285714285
1984.0,5.0,16610.0,1984-05-31,05/31/1984_24:00,15,,204.40571428571428
1984.0,6.0,17780.0,1984-06-30,06/30/1984_24:00,15,,205.07428571428574
1984.0,7.0,18070.0,1984-07-31,07/31/1984_24:00,15,,205.24
1984.0,8.0,21570.0,1984-08-31,08/31/1984_24:00,15,,207.085
1984.0,9.0,20120.0,1984-09-30,09/30/1984_24:00,15,,206.36
1984.0,10.0,18630.0,1984-10-31,10/31/1984_24:00,15,,205.56
1984.0,11.0,17330.0,1984-11-30,11/30/1984_24:00,15,,204.81714285714287
1984.0,12.0,20220.0,1984-12-31,12/31/1984_24:00,15,,206.41000000000003
1985.0,1.0,18140.0,1985-01-31,01/31/1985_24:00,15,,205.28000000000003
1985.0,2.0,16770.0,1985-02-28,02/28/1985_24:00,15,,204.49714285714288
1985.0,3.0,20300.0,1985-03-31,03/31/1985_24:00,15,,206.45000000000002
1985.0,4.0,15130.0,1985-04-30,04/30/1985_24:00,15,,203.5032258064516
1985.0,5.0,16600.0,1985-05-31,05/31/1985_24:00,15,,204.40000000000003
1985.0,6.0,17600.0,1985-06-30,06/30/1985_24:00,15,,204.9714285714286
1985.0,7.0,15580.0,1985-07-31,07/31/1985_24:00,15,,203.79354838709676
1985.0,8.0,15630.0,1985-08-31,08/31/1985_24:00,15,,203.8258064516129
1985.0,9.0,20080.0,1985-09-30,09/30/1985_24:00,15,,206.34000000000003
1985.0,10.0,19960.0,1985-10-31,10/31/1985_24:00,15,,206.28
1985.0,11.0,18806.0,1985-11-30,11/30/1985_24:00,15,,205.66057142857144
1985.0,12.0,23437.0,1985-12-31,12/31/1985_24:00,15,,208.01608695652175
1986.0,1.0,20960.0,1986-01-31,01/31/1986_24:00,15,,206.78
1986.0,2.0,19860.0,1986-02-28,02/28/1986_24:00,15,,206.23000000000002
1986.0,3.0,16818.0,1986-03-31,03/31/1986_24:00,15,,204.52457142857145
1986.0,4.0,22135.0,1986-04-30,04/30/1986_24:00,15,,207.3675
1986.0,5.0,18770.0,1986-05-31,05/31/1986_24:00,15,,205.64000000000001
1986.0,6.0,23122.0,1986-06-30,06/30/1986_24:00,15,,207.86100000000002
1986.0,7.0,25884.0,1986-07-31,07/31/1986_24:00,15,,209.08
1986.0,8.0,20780.0,1986-08-31,08/31/1986_24:00,15,,206.69
1986.0,9.0,12774.0,1986-09-30,09/30/1986_24:00,15,,201.98
1986.0,10.0,9854.0,1986-10-31,10/31/1986_24:00,15,,199.68545454545458
1986.0,11.0,21967.0,1986-11-30,11/30/1986_24:00,15,,207.2835
1986.0,12.0,21549.0,1986-12-31,12/31/1986_24:00,15,,207.0745
1987.0,1.0,7372.0,1987-01-31,01/31/1987_24:00,15,,197.30222222222224
1987.0,2.0,12280.0,1987-02-28,02/28/1987_24:00,15,,201.60000000000002
1987.0,3.0,22723.0,1987-03-31,03/31/1987_24:00,15,,207.6615
1987.0,4.0,16036.0,1987-04-30,04/30/1987_24:00,15,,204.0777142857143
1987.0,5.0,15356.0,1987-05-31,05/31/1987_24:00,15,,203.6490322580645
1987.0,6.0,13885.0,1987-06-30,06/30/1987_24:00,15,,202.7
1987.0,7.0,8467.0,1987-07-31,07/31/1987_24:00,15,,198.42454545454547
1987.0,8.0,11864.0,1987-08-31,08/31/1987_24:00,15,,201.28
1987.0,9.0,9266.0,1987-09-30,09/30/1987_24:00,15,,199.1509090909091
1987.0,10.0,18680.0,1987-10-31,10/31/1987_24:00,15,,205.58857142857144
1987.0,11.0,20260.0,1987-11-30,11/30/1987_24:00,15,,206.43
1987.0,12.0,21652.0,1987-12-31,12/31/1987_24:00,15,,207.12600000000003
1988.0,1.0,19760.0,1988-01-31,01/31/1988_24:00,15,,206.18
1988.0,2.0,14796.0,1988-02-29,02/29/1988_24:00,15,,203.2877419354839
1988.0,3.0,19740.0,1988-03-31,03/31/1988_24:00,15,,206.17000000000002
1988.0,4.0,21100.0,1988-04-30,04/30/1988_24:00,15,,206.85000000000002
1988.0,5.0,14165.0,1988-05-31,05/31/1988_24:00,15,,202.88064516129032
1988.0,6.0,11012.0,1988-06-30,06/30/1988_24:00,15,,200.6246153846154
,,10975.0,1988-07-31,07/31/1988_24:00,15,,200.59615384615384
1988.0,8.0,10938.0,1988-08-31,08/31/1988_24:00,15,,200.5676923076923
1988.0,9.0,9458.0,1988-09-30,09/30/1988_24:00,15,,199.32545454545453
1988.0,10.0,10775.0,1988-10-31,10/31/1988_24:00,15,,200.44230769230768
1988.0,11.0,10528.0,1988-11-30,11/30/1988_24:00,15,,200.25230769230768
1988.0,12.0,11591.0,1988-12-31,12/31/1988_24:00,15,,201.07
1989.0,1.0,10425.0,1989-01-31,01/31/1989_24:00,15,,200.1730769230769
1989.0,2.0,9422.0,1989-02-28,02/28/1989_24:00,15,,199.2927272727273
1989.0,3.0,15868.0,1989-03-31,03/31/1989_24:00,15,,203.97935483870967
1989.0,4.0,16869.0,1989-04-30,04/30/1989_24:00,15,,204.5537142857143
1989.0,5.0,11062.0,1989-05-31,05/31/1989_24:00,15,,200.66307692307691
1989.0,6.0,11325.0,1989-06-30,06/30/1989_24:00,15,,200.8653846153846
1989.0,7.0,16444.0,1989-07-31,07/31/1989_24:00,15,,204.31085714285717
1989.0,8.0,19740.0,1989-08-31,08/31/1989_24:00,15,,206.17000000000002
1989.0,9.0,17090.0,1989-09-30,09/30/1989_24:00,15,,204.68
1989.0,10.0,10875.0,1989-10-31,10/31/1989_24:00,15,,200.51923076923077
1989.0,11.0,11539.0,1989-11-30,11/30/1989_24:00,15,,201.03
1989.0,12.0,17073.0,1989-12-31,12/31/1989_24:00,15,,204.67028571428574
1990.0,1.0,16954.0,1990-01-31,01/31/1990_24:00,15,,204.60228571428576
1990.0,2.0,18248.0,1990-02-28,02/28/1990_24:00,15,,205.34171428571432
1990.0,3.0,11760.0,1990-03-31,03/31/1990_24:00,15,,201.2
1990.0,4.0,11162.0,1990-04-30,04/30/1990_24:00,15,,200.74
1990.0,5.0,13040.0,1990-05-31,05/31/1990_24:00,15,,202.15483870967742
1990.0,6.0,14828.0,1990-06-30,06/30/1990_24:00,15,,203.3083870967742
1990.0,7.0,15308.0,1990-07-31,07/31/1990_24:00,15,,203.61806451612904
1990.0,8.0,12566.0,1990-08-31,08/31/1990_24:00,15,,201.82
1990.0,9.0,10142.0,1990-09-30,09/30/1990_24:00,15,,199.94727272727272
1990.0,10.0,8907.0,1990-10-31,10/31/1990_24:00,15,,198.82454545454544
1990.0,11.0,7676.0,1990-11-30,11/30/1990_24:00,15,,197.64000000000001
1990.0,12.0,11864.0,1990-12-31,12/31/1990_24:00,15,,201.28
1991.0,1.0,11388.0,1991-01-31,01/31/1991_24:00,15,,200.91384615384618
1991.0,2.0,11721.0,1991-02-28,02/28/1991_24:00,15,,201.17
1991.0,3.0,14000.0,1991-03-31,03/31/1991_24:00,15,,202.7741935483871
1991.0,4.0,14492.0,1991-04-30,04/30/1991_24:00,15,,203.0916129032258
1991.0,5.0,12410.0,1991-05-31,05/31/1991_24:00,15,,201.7
1991.0,6.0,12631.0,1991-06-30,06/30/1991_24:00,15,,201.87
1991.0,7.0,15532.0,1991-07-31,07/31/1991_24:00,15,,203.76258064516128
1991.0,8.0,13820.0,1991-08-31,08/31/1991_24:00,15,,202.65806451612903
1991.0,9.0,15084.0,1991-09-30,09/30/1991_24:00,15,,203.4735483870968
1991.0,10.0,9638.0,1991-10-31,10/31/1991_24:00,15,,199.48909090909092
1991.0,11.0,8400.0,1991-11-30,11/30/1991_24:00,15,,198.36363636363637
1991.0,12.0,8137.0,1991-12-31,12/31/1991_24:00,15,,198.12454545454548
1992.0,1.0,10350.0,1992-01-31,01/31/1992_24:00,15,,200.1153846153846
1992.0,2.0,11312.0,1992-02-29,02/29/1992_24:00,15,,200.8553846153846
1992.0,3.0,15836.0,1992-03-31,03/31/1992_24:00,15,,203.95870967741934
1992.0,4.0,16189.0,1992-04-30,04/30/1992_24:00,15,,204.16514285714288
1992.0,5.0,17430.0,1992-05-31,05/31/1992_24:00,15,,204.87428571428575
1992.0,6.0,14812.0,1992-06-30,06/30/1992_24:00,15,,203.29806451612905
1992.0,7.0,12845.0,1992-07-31,07/31/1992_24:00,15,,202.02903225806452
1992.0,8.0,13250.0,1992-08-31,08/31/1992_24:00,15,,202.29032258064518
1992.0,9.0,12046.0,1992-09-30,09/30/1992_24:00,15,,201.42
1992.0,10.0,10106.0,1992-10-31,10/31/1992_24:00,15,,199.91454545454548
1992.0,11.0,9242.0,1992-11-30,11/30/1992_24:00,15,,199.1290909090909
1992.0,12.0,9200.0,1992-12-31,12/31/1992_24:00,15,,199.09090909090907
1993.0,1.0,11864.0,1993-01-31,01/31/1993_24:00,15,,201.28
1993.0,2.0,13190.0,1993-02-28,02/28/1993_24:00,15,,202.25161290322578
1993.0,3.0,21200.0,1993-03-31,03/31/1993_24:00,15,,206.90000000000003
1993.0,4.0,20880.0,1993-04-30,04/30/1993_24:00,15,,206.74
1993.0,5.0,21694.0,1993-05-31,05/31/1993_24:00,15,,207.147
1993.0,6.0,22051.0,1993-06-30,06/30/1993_24:00,15,,207.3255
1993.0,7.0,19202.0,1993-07-31,07/31/1993_24:00,15,,205.88685714285717
1993.0,8.0,23143.0,1993-08-31,08/31/1993_24:00,15,,207.8715
1993.0,9.0,16954.0,1993-09-30,09/30/1993_24:00,15,,204.60228571428576
1993.0,10.0,8687.0,1993-10-31,10/31/1993_24:00,15,,198.62454545454545
1993.0,11.0,9386.0,1993-11-30,11/30/1993_24:00,15,,199.26
1993.0,12.0,8093.0,1993-12-31,12/31/1993_24:00,15,,198.08454545454546
1994.0,1.0,7540.0,1994-01-31,01/31/1994_24:00,15,,197.48888888888888
1994.0,2.0,9338.0,1994-02-28,02/28/1994_24:00,15,,199.2163636363636
1994.0,3.0,14105.0,1994-03-31,03/31/1994_24:00,15,,202.84193548387094
1994.0,4.0,15564.0,1994-04-30,04/30/1994_24:00,15,,203.7832258064516
1994.0,5.0,16512.0,1994-05-31,05/31/1994_24:00,15,,204.3497142857143
1994.0,6.0,19620.0,1994-06-30,06/30/1994_24:00,15,,206.11
1994.0,7.0,14604.0,1994-07-31,07/31/1994_24:00,15,,203.16387096774193
1994.0,8.0,17834.0,1994-08-31,08/31/1994_24:00,15,,205.10514285714288
1994.0,9.0,18302.0,1994-09-30,09/30/1994_24:00,15,,205.37257142857146
1994.0,10.0,13665.0,1994-10-31,10/31/1994_24:00,15,,202.55806451612904
1994.0,11.0,12980.0,1994-11-30,11/30/1994_24:00,15,,202.11612903225804
1994.0,12.0,12935.0,1994-12-31,12/31/1994_24:00,15,,202.08709677419353
1995.0,1.0,16495.0,1995-01-31,01/31/1995_24:00,15,,204.34000000000003
1995.0,2.0,18986.0,1995-02-28,02/28/1995_24:00,15,,205.7634285714286
1995.0,3.0,19780.0,1995-03-31,03/31/1995_24:00,15,,206.19
1995.0,4.0,16495.0,1995-04-30,04/30/1995_24:00,15,,204.34000000000003
1995.0,5.0,17000.0,1995-05-31,05/31/1995_24:00,15,,204.62857142857143
1995.0,6.0,17000.0,1995-06-30,06/30/1995_24:00,15,,204.62857142857143
1995.0,7.0,23080.0,1995-07-31,07/31/1995_24:00,15,,207.84
1995.0,8.0,14508.0,1995-08-31,08/31/1995_24:00,15,,203.101935483871
1995.0,9.0,12410.0,1995-09-30,09/30/1995_24:00,15,,201.7
1995.0,10.0,12000.0,1995-10-31,10/31/1995_24:00,15,,201.3846153846154
1995.0,11.0,14588.0,1995-11-30,11/30/1995_24:00,15,,203.15354838709675
1995.0,12.0,17107.0,1995-12-31,12/31/1995_24:00,15,,204.68971428571427
1996.0,1.0,20600.0,1996-01-31,01/31/1996_24:00,15,,206.60000000000002
1996.0,2.0,16053.0,1996-02-29,02/29/1996_24:00,15,,204.0874285714286
1996.0,3.0,17311.0,1996-03-31,03/31/1996_24:00,15,,204.8062857142857
1996.0,4.0,15884.0,1996-04-30,04/30/1996_24:00,15,,203.98967741935485
1996.0,5.0,19274.0,1996-05-31,05/31/1996_24:00,15,,205.928
1996.0,6.0,18140.0,1996-06-30,06/30/1996_24:00,15,,205.28000000000003
1996.0,7.0,20480.0,1996-07-31,07/31/1996_24:00,15,,206.54
1996.0,8.0,15884.0,1996-08-31,08/31/1996_24:00,15,,203.98967741935485
1996.0,9.0,17005.0,1996-09-30,09/30/1996_24:00,15,,204.63142857142861
1996.0,10.0,21120.0,1996-10-31,10/31/1996_24:00,15,,206.86
1996.0,11.0,17328.0,1996-11-30,11/30/1996_24:00,15,,204.81600000000003
1996.0,12.0,25000.0,1996-12-31,12/31/1996_24:00,15,,208.69565217391303
1997.0,1.0,14556.0,1997-01-31,01/31/1997_24:00,15,,203.13290322580644
1997.0,2.0,19400.0,1997-02-28,02/28/1997_24:00,15,,206.0
1997.0,3.0,17834.0,1997-03-31,03/31/1997_24:00,15,,205.10514285714288
1997.0,4.0,11864.0,1997-04-30,04/30/1997_24:00,15,,201.28
1997.0,5.0,23101.0,1997-05-31,05/31/1997_24:00,15,,207.8505
1997.0,6.0,15470.0,1997-06-30,06/30/1997_24:00,15,,203.72258064516132
1997.0,7.0,21060.0,1997-07-31,07/31/1997_24:00,15,,206.82999999999998
1997.0,8.0,20000.0,1997-08-31,08/31/1997_24:00,15,,206.29999999999998
1997.0,9.0,19560.0,1997-09-30,09/30/1997_24:00,15,,206.07999999999998
1997.0,10.0,19560.0,1997-10-31,10/31/1997_24:00,15,,206.07999999999998
1997.0,11.0,13250.0,1997-11-30,11/30/1997_24:00,15,,202.29032258064518
1997.0,12.0,12072.0,1997-12-31,12/31/1997_24:00,15,,201.44
1998.0,1.0,18428.0,1998-01-31,01/31/1998_24:00,15,,205.44457142857144
1998.0,2.0,18428.0,1998-02-28,02/28/1998_24:00,15,,205.44457142857144
1998.0,3.0,16087.0,1998-03-31,03/31/1998_24:00,15,,204.10685714285717
1998.0,4.0,16529.0,1998-04-30,04/30/1998_24:00,15,,204.3594285714286
1998.0,5.0,16393.0,1998-05-31,05/31/1998_24:00,15,,204.28171428571432
1998.0,6.0,17960.0,1998-06-30,06/30/1998_24:00,15,,205.17714285714288
1998.0,7.0,17464.0,1998-07-31,07/31/1998_24:00,15,,204.89371428571428
1998.0,8.0,21400.0,1998-08-31,08/31/1998_24:00,15,,207.0
1998.0,9.0,15372.0,1998-09-30,09/30/1998_24:00,15,,203.65935483870967
1998.0,10.0,14285.0,1998-10-31,10/31/1998_24:00,15,,202.958064516129
1998.0,11.0,14668.0,1998-11-30,11/30/1998_24:00,15,,203.20516129032256
1998.0,12.0,15164.0,1998-12-31,12/31/1998_24:00,15,,203.5251612903226
1999.0,1.0,12340.0,1999-01-31,01/31/1999_24:00,15,,201.64615384615385
1999.0,2.0,17547.0,1999-02-28,02/28/1999_24:00,15,,204.9411428571429
1999.0,3.0,15100.0,1999-03-31,03/31/1999_24:00,15,,203.48387096774192
1999.0,4.0,16495.0,1999-04-30,04/30/1999_24:00,15,,204.34000000000003
1999.0,5.0,18086.0,1999-05-31,05/31/1999_24:00,15,,205.24914285714289
1999.0,6.0,18620.0,1999-06-30,06/30/1999_24:00,15,,205.55428571428575
1999.0,7.0,13640.0,1999-07-31,07/31/1999_24:00,15,,202.54193548387096
1999.0,8.0,21778.0,1999-08-31,08/31/1999_24:00,15,,207.18900000000002
1999.0,9.0,20320.0,1999-09-30,09/30/1999_24:00,15,,206.46
1999.0,10.0,14316.0,1999-10-31,10/31/1999_24:00,15,,202.97806451612905
1999.0,11.0,14956.0,1999-11-30,11/30/1999_24:00,15,,203.39096774193547
1999.0,12.0,14285.0,1999-12-31,12/31/1999_24:00,15,,202.958064516129
2000.0,1.0,15000.0,2000-01-31,01/31/2000_24:00,15,,203.4193548387097
2000.0,2.0,17636.0,2000-02-29,02/29/2000_24:00,15,,204.99200000000002
2000.0,3.0,19022.0,2000-03-31,03/31/2000_24:00,15,,205.78400000000002
2000.0,4.0,20900.0,2000-04-30,04/30/2000_24:00,15,,206.75
2000.0,5.0,24278.0,2000-05-31,05/31/2000_24:00,15,,208.3817391304348
2000.0,6.0,20020.0,2000-06-30,06/30/2000_24:00,15,,206.31
2000.0,7.0,19980.0,2000-07-31,07/31/2000_24:00,15,,206.29
2000.0,8.0,25769.0,2000-08-31,08/31/2000_24:00,15,,209.03000000000003
2000.0,9.0,19040.0,2000-09-30,09/30/2000_24:00,15,,205.79428571428573
2000.0,10.0,17834.0,2000-10-31,10/31/2000_24:00,15,,205.10514285714288
2000.0,11.0,15804.0,2000-11-30,11/30/2000_24:00,15,,203.93806451612903
2000.0,12.0,15868.0,2000-12-31,12/31/2000_24:00,15,,203.97935483870967
2001.0,1.0,16773.0,2001-01-31,01/31/2001_24:00,15,,204.49885714285716
2001.0,2.0,21460.0,2001-02-28,02/28/2001_24:00,15,,207.03
2001.0,3.0,17260.0,2001-03-31,03/31/2001_24:00,15,,204.77714285714285
2001.0,4.0,20140.0,2001-04-30,04/30/2001_24:00,15,,206.37
2001.0,5.0,18428.0,2001-05-31,05/31/2001_24:00,15,,205.44457142857144
2001.0,6.0,17413.0,2001-06-30,06/30/2001_24:00,15,,204.86457142857142
2001.0,7.0,18878.0,2001-07-31,07/31/2001_24:00,15,,205.70171428571427
2001.0,8.0,19040.0,2001-08-31,08/31/2001_24:00,15,,205.79428571428573
2001.0,9.0,20360.0,2001-09-30,09/30/2001_24:00,15,,206.48000000000002
2001.0,10.0,15420.0,2001-10-31,10/31/2001_24:00,15,,203.6903225806452
2001.0,11.0,13340.0,2001-11-30,11/30/2001_24:00,15,,202.3483870967742
2001.0,12.0,14444.0,2001-12-31,12/31/2001_24:00,15,,203.06064516129032
2002.0,1.0,14624.0,2002-01-31,01/31/2002_24:00,15,,203.1767741935484
2002.0,2.0,13687.0,2002-02-28,02/28/2002_24:00,15,,202.57225806451612
2002.0,3.0,17904.0,2002-03-31,03/31/2002_24:00,15,,205.14514285714287
2002.0,4.0,21008.0,2002-04-30,04/30/2002_24:00,15,,206.80399999999997
2002.0,5.0,21821.0,2002-05-31,05/31/2002_24:00,15,,207.21050000000002
2002.0,6.0,21329.0,2002-06-30,06/30/2002_24:00,15,,206.96450000000002
2002.0,7.0,20900.0,2002-07-31,07/31/2002_24:00,15,,206.75
2002.0,8.0,20610.0,2002-08-31,08/31/2002_24:00,15,,206.60500000000002
2002.0,9.0,20503.0,2002-09-30,09/30/2002_24:00,15,,206.5515
2002.0,10.0,20517.0,2002-10-31,10/31/2002_24:00,15,,206.5585
2002.0,11.0,15196.0,2002-11-30,11/30/2002_24:00,15,,203.54580645161292
2002.0,12.0,16427.0,2002-12-31,12/31/2002_24:00,15,,204.30114285714288
2003.0,1.0,18068.0,2003-01-31,01/31/2003_24:00,15,,205.23885714285717
2003.0,2.0,17735.0,2003-02-28,02/28/2003_24:00,15,,205.04857142857145
2003.0,3.0,18878.0,2003-03-31,03/31/2003_24:00,15,,205.70171428571427
2003.0,4.0,19695.0,2003-04-30,04/30/2003_24:00,15,,206.1475
2003.0,5.0,18952.0,2003-05-31,05/31/2003_24:00,15,,205.74400000000003
2003.0,6.0,19560.0,2003-06-30,06/30/2003_24:00,15,,206.07999999999998
2003.0,7.0,17816.0,2003-07-31,07/31/2003_24:00,15,,205.09485714285717
2003.0,8.0,19960.0,2003-08-31,08/31/2003_24:00,15,,206.28
2003.0,9.0,19960.0,2003-09-30,09/30/2003_24:00,15,,206.28
2003.0,10.0,15827.0,2003-10-31,10/31/2003_24:00,15,,203.95290322580644
2003.0,11.0,17798.0,2003-11-30,11/30/2003_24:00,15,,205.08457142857145
2003.0,12.0,16087.0,2003-12-31,12/31/2003_24:00,15,,204.10685714285717
2004.0,1.0,17294.0,2004-01-31,01/31/2004_24:00,15,,204.79657142857144
2004.0,2.0,17090.0,2004-02-29,02/29/2004_24:00,15,,204.68
2004.0,3.0,18230.0,2004-03-31,03/31/2004_24:00,15,,205.3314285714286
2004.0,4.0,20540.0,2004-04-30,04/30/2004_24:00,15,,206.57
2004.0,5.0,18662.0,2004-05-31,05/31/2004_24:00,15,,205.57828571428576
2004.0,6.0,18122.0,2004-06-30,06/30/2004_24:00,15,,205.26971428571431
2004.0,7.0,18230.0,2004-07-31,07/31/2004_24:00,15,,205.3314285714286
2004.0,8.0,18572.0,2004-08-31,08/31/2004_24:00,15,,205.52685714285715
2004.0,9.0,16393.0,2004-09-30,09/30/2004_24:00,15,,204.28171428571432
2004.0,10.0,14908.0,2004-10-31,10/31/2004_24:00,15,,203.36
2004.0,11.0,16155.0,2004-11-30,11/30/2004_24:00,15,,204.1457142857143
2004.0,12.0,16189.0,2004-12-31,12/31/2004_24:00,15,,204.16514285714288
2005.0,1.0,18860.0,2005-01-31,01/31/2005_24:00,15,,205.6914285714286
2005.0,2.0,20940.0,2005-02-28,02/28/2005_24:00,15,,206.76999999999998
2005.0,3.0,21799.0,2005-03-31,03/31/2005_24:00,15,,207.1995
2005.0,4.0,22660.0,2005-04-30,04/30/2005_24:00,15,,207.63
2005.0,5.0,25700.0,2005-05-31,05/31/2005_24:00,15,,209.0
2005.0,6.0,19346.0,2005-06-30,06/30/2005_24:00,15,,205.96914285714288
2005.0,7.0,22954.0,2005-07-31,07/31/2005_24:00,15,,207.77700000000002
2005.0,8.0,20840.0,2005-08-31,08/31/2005_24:00,15,,206.72
2005.0,9.0,22114.0,2005-09-30,09/30/2005_24:00,15,,207.35699999999997
2005.0,10.0,17645.0,2005-10-31,10/31/2005_24:00,15,,204.99714285714288
2005.0,11.0,15580.0,2005-11-30,11/30/2005_24:00,15,,203.79354838709676
2005.0,12.0,19004.0,2005-12-31,12/31/2005_24:00,15,,205.77371428571428
2006.0,1.0,19058.0,2006-01-31,01/31/2006_24:00,15,,205.80457142857142
2006.0,2.0,20200.0,2006-02-28,02/28/2006_24:00,15,,206.4
2006.0,3.0,17834.0,2006-03-31,03/31/2006_24:00,15,,205.10514285714288
2006.0,4.0,18374.0,2006-04-30,04/30/2006_24:00,15,,205.4137142857143
2006.0,5.0,23632.0,2006-05-31,05/31/2006_24:00,15,,208.1008695652174
2006.0,6.0,22639.0,2006-06-30,06/30/2006_24:00,15,,207.6195
2006.0,7.0,21300.0,2006-07-31,07/31/2006_24:00,15,,206.95000000000002
2006.0,8.0,23164.0,2006-08-31,08/31/2006_24:00,15,,207.882
2006.0,9.0,23374.0,2006-09-30,09/30/2006_24:00,15,,207.98700000000002
2006.0,10.0,17549.0,2006-10-31,10/31/2006_24:00,15,,204.94228571428573
2006.0,11.0,21526.0,2006-11-30,11/30/2006_24:00,15,,207.063
2006.0,12.0,17690.0,2006-12-31,12/31/2006_24:00,15,,205.02285714285716
2007.0,1.0,13970.0,2007-01-31,01/31/2007_24:00,15,,202.75483870967741
2007.0,2.0,17852.0,2007-02-28,02/28/2007_24:00,15,,205.1154285714286
2007.0,3.0,15308.0,2007-03-31,03/31/2007_24:00,15,,203.61806451612904
2007.0,4.0,14075.0,2007-04-30,04/30/2007_24:00,15,,202.82258064516128
2007.0,5.0,14900.0,2007-05-31,05/31/2007_24:00,15,,203.3548387096774
2007.0,6.0,14524.0,2007-06-30,06/30/2007_24:00,15,,203.11225806451614
2007.0,7.0,13700.0,2007-07-31,07/31/2007_24:00,15,,202.58064516129033
2007.0,8.0,16206.0,2007-08-31,08/31/2007_24:00,15,,204.17485714285715
2007.0,9.0,13700.0,2007-09-30,09/30/2007_24:00,15,,202.58064516129033
2007.0,10.0,13700.0,2007-10-31,10/31/2007_24:00,15,,202.58064516129033
2007.0,11.0,18896.0,2007-11-30,11/30/2007_24:00,15,,205.71200000000002
2007.0,12.0,15228.0,2007-12-31,12/31/2007_24:00,15,,203.56645161290322
2008.0,1.0,15340.0,2008-01-31,01/31/2008_24:00,15,,203.63870967741934
2008.0,2.0,15772.0,2008-02-29,02/29/2008_24:00,15,,203.91741935483873
2008.0,3.0,14364.0,2008-03-31,03/31/2008_24:00,15,,203.0090322580645
2008.0,4.0,15180.0,2008-04-30,04/30/2008_24:00,15,,203.53548387096777
2008.0,5.0,16801.0,2008-05-31,05/31/2008_24:00,15,,204.51485714285718
2008.0,6.0,16002.0,2008-06-30,06/30/2008_24:00,15,,204.05828571428574
2008.0,7.0,14150.0,2008-07-31,07/31/2008_24:00,15,,202.8709677419355
2008.0,8.0,18000.0,2008-08-31,08/31/2008_24:00,15,,205.20000000000005
2008.0,9.0,18068.0,2008-09-30,09/30/2008_24:00,15,,205.23885714285717
2008.0,10.0,13295.0,2008-10-31,10/31/2008_24:00,15,,202.31935483870967
2008.0,11.0,15934.0,2008-11-30,11/30/2008_24:00,15,,204.0194285714286
2008.0,12.0,13400.0,2008-12-31,12/31/2008_24:00,15,,202.38709677419354
2009.0,1.0,13715.0,2009-01-31,01/31/2009_24:00,15,,202.59032258064516
2009.0,2.0,13430.0,2009-02-28,02/28/2009_24:00,15,,202.4064516129032
2009.0,3.0,15276.0,2009-03-31,03/31/2009_24:00,15,,203.5974193548387
2009.0,4.0,15196.0,2009-04-30,04/30/2009_24:00,15,,203.54580645161292
2009.0,5.0,18158.0,2009-05-31,05/31/2009_24:00,15,,205.29028571428574
2009.0,6.0,17464.0,2009-06-30,06/30/2009_24:00,15,,204.89371428571428
2009.0,7.0,16614.0,2009-07-31,07/31/2009_24:00,15,,204.40800000000002
2009.0,8.0,17447.0,2009-08-31,08/31/2009_24:00,15,,204.88400000000001
2009.0,9.0,18104.0,2009-09-30,09/30/2009_24:00,15,,205.2594285714286
2009.0,10.0,17396.0,2009-10-31,10/31/2009_24:00,15,,204.85485714285716
2009.0,11.0,19580.0,2009-11-30,11/30/2009_24:00,15,,206.09000000000003
2009.0,12.0,16495.0,2009-12-31,12/31/2009_24:00,15,,204.34000000000003
2010.0,1.0,15628.0,2010-01-31,01/31/2010_24:00,15,,203.82451612903225
2010.0,2.0,14240.0,2010-02-28,02/28/2010_24:00,15,,202.92903225806452
2010.0,3.0,20540.0,2010-03-31,03/31/2010_24:00,15,,206.57
2010.0,4.0,24798.0,2010-04-30,04/30/2010_24:00,15,,208.60782608695652
2010.0,5.0,21967.0,2010-05-31,05/31/2010_24:00,15,,207.2835
2010.0,6.0,24740.0,2010-06-30,06/30/2010_24:00,15,,208.58260869565217
2010.0,7.0,16750.0,2010-07-31,07/31/2010_24:00,15,,204.48571428571432
2010.0,8.0,18950.0,2010-08-31,08/31/2010_24:00,15,,205.74285714285713
2010.0,9.0,18698.0,2010-09-30,09/30/2010_24:00,15,,205.59885714285718
2010.0,10.0,15470.0,2010-10-31,10/31/2010_24:00,15,,203.72258064516132
2010.0,11.0,19960.0,2010-11-30,11/30/2010_24:00,15,,206.28
2010.0,12.0,15212.0,2010-12-31,12/31/2010_24:00,15,,203.55612903225807
2011.0,1.0,15340.0,2011-01-31,01/31/2011_24:00,15,,203.63870967741934
2011.0,2.0,19520.0,2011-02-28,02/28/2011_24:00,15,,206.06
2011.0,3.0,19094.0,2011-03-31,03/31/2011_24:00,15,,205.82514285714285
2011.0,4.0,18806.0,2011-04-30,04/30/2011_24:00,15,,205.66057142857144
2011.0,5.0,23059.0,2011-05-31,05/31/2011_24:00,15,,207.8295
2011.0,6.0,23080.0,2011-06-30,06/30/2011_24:00,15,,207.84
2011.0,7.0,17960.0,2011-07-31,07/31/2011_24:00,15,,205.17714285714288
